customerID,churn_probability,risk_segment,MonthlyCharges,TotalCharges,Churn
8597-CTXVJ,0.19190589,Low Risk,64.95,4551.5,No
6631-HMANX,0.054426096,Low Risk,85.45,6227.5,No
9962-BFPDU,0.40633905,Medium Risk,20.05,20.05,No
3296-SILRA,0.44092524,Medium Risk,76.4,76.4,Yes
9681-OXGVC,0.49736,Medium Risk,100.5,514.0,Yes
6394-HHHZM,0.363288,Medium Risk,20.7,57.5,No
5995-LFTLE,0.0500861,Low Risk,25.3,1474.35,No
5180-UCIIQ,0.29539067,Low Risk,40.05,880.2,Yes
1932-UEDCX,0.37163904,Medium Risk,100.6,3270.25,No
7153-OANIO,0.533592,High Risk,69.95,69.95,Yes
5188-HGMLP,0.4322009,Medium Risk,74.0,3919.15,No
0665-XHDJU,0.08895269,Low Risk,99.4,7285.7,No
6521-YYTYI,0.6497112,High Risk,93.3,93.3,Yes
8878-HMWBV,0.3767522,Medium Risk,49.15,169.05,Yes
8265-HKSOW,0.036523085,Low Risk,107.45,7658.3,No
3544-FBCAS,0.037169024,Low Risk,83.6,5959.3,No
5331-RGMTT,0.4298386,Medium Risk,99.05,5295.7,No
4759-PXTAN,0.22724295,Low Risk,80.1,4693.2,No
7054-DMVAS,0.03886839,Low Risk,65.3,3512.9,No
3428-MMGUB,0.105435066,Low Risk,89.55,5231.2,No
6549-BTYPG,0.0435789,Low Risk,60.8,3603.45,No
7823-JSOAG,0.52003074,High Risk,74.5,217.45,No
3705-RHRFR,0.06278004,Low Risk,99.15,6875.35,No
9374-YOLBJ,0.42586792,Medium Risk,19.25,19.25,No
9074-KGVOX,0.29852834,Low Risk,39.45,2021.35,No
6128-DAFVY,0.33030388,Medium Risk,44.85,2564.95,No
9933-QRGTX,0.041815616,Low Risk,97.2,5611.75,No
4476-OSWTN,0.2530363,Low Risk,110.55,7610.1,No
3751-KTZEL,0.43405247,Medium Risk,35.05,35.05,Yes
1977-STDKI,0.4803146,Medium Risk,73.0,73.0,Yes
5066-GFJMM,0.3481833,Medium Risk,19.9,45.75,No
2661-GKBTK,0.053716023,Low Risk,76.95,4543.95,No
0458-HEUZG,0.04194244,Low Risk,35.4,450.4,No
7268-WNTCP,0.044201784,Low Risk,20.45,1297.35,No
0824-VWDPO,0.23051985,Low Risk,96.75,4442.75,No
8409-WQJUX,0.488879,Medium Risk,54.2,1423.15,No
2578-JQPHZ,0.05002037,Low Risk,100.1,4378.35,No
3278-FSIXX,0.3607219,Medium Risk,45.25,74.2,No
5813-UECBU,0.33807495,Medium Risk,83.85,2716.3,Yes
0328-GRPMV,0.5495367,High Risk,70.1,70.1,Yes
9746-UGFAC,0.26379722,Low Risk,20.85,450.65,No
2946-KIQSP,0.22945589,Low Risk,33.45,1175.85,No
0625-AFOHS,0.03886438,Low Risk,20.2,558.8,No
6726-WEXXK,0.3503015,Medium Risk,85.9,2220.1,No
4636-OLWOE,0.17207849,Low Risk,61.0,3283.05,No
4342-HENTK,0.5103967,High Risk,70.65,142.35,Yes
4685-ERGHK,0.33289766,Medium Risk,86.9,4939.25,No
0885-HMGPY,0.056183487,Low Risk,69.4,4237.5,No
5003-OKNNK,0.2948152,Low Risk,20.35,335.95,No
4195-SMMNX,0.3481582,Medium Risk,20.35,33.2,Yes
7208-PSIHR,0.040047422,Low Risk,104.3,7188.5,No
4012-ZTHBR,0.32427603,Medium Risk,44.95,926.25,No
0489-WMEMG,0.2570581,Low Risk,49.45,1119.35,No
7435-ZNUYY,0.3450138,Medium Risk,20.6,116.6,No
1354-YZFNB,0.046477128,Low Risk,19.55,68.8,No
6956-SMUCM,0.35870332,Medium Risk,99.0,287.4,Yes
2985-FMWYF,0.61322975,High Risk,93.5,2341.55,No
2812-ENYMO,0.35722107,Medium Risk,54.55,1362.85,No
2717-HVIZY,0.3895961,Medium Risk,20.05,163.6,No
3223-WZWJM,0.45910794,Medium Risk,83.95,2254.2,Yes
3422-GALYP,0.43563855,Medium Risk,79.45,145.15,No
9053-JZFKV,0.05950811,Low Risk,116.2,7752.3,Yes
2530-ENDWQ,0.08169995,Low Risk,93.7,6585.35,Yes
2890-WFBHU,0.24658029,Low Risk,79.85,4786.1,No
0327-WFZSY,0.5953472,High Risk,100.0,3835.55,No
7977-HXJKU,0.037867583,Low Risk,19.6,397.0,No
6615-ZGEDR,0.4145267,Medium Risk,19.7,19.7,Yes
7033-CLAMM,0.08309789,Low Risk,20.2,1027.25,No
4023-RTIQM,0.24483474,Low Risk,50.4,1580.1,No
0864-FVJNJ,0.26616403,Low Risk,113.35,7222.75,No
7356-IWLFW,0.47265053,Medium Risk,80.0,3769.7,No
9541-PWTWO,0.042736836,Low Risk,80.95,4233.95,No
3967-VQOGC,0.024343578,Low Risk,24.9,1680.25,No
7872-RDDLZ,0.31164533,Medium Risk,54.9,3725.5,No
9250-WYPLL,0.5083321,High Risk,75.55,413.65,Yes
6308-CQRBU,0.05123402,Low Risk,109.25,7707.7,No
2754-XBHTB,0.50737756,High Risk,77.65,714.15,Yes
1597-LHYNC,0.21611711,Low Risk,95.0,2497.2,Yes
0186-CAERR,0.26955637,Low Risk,116.3,8309.55,No
3043-SUDUA,0.27204984,Low Risk,19.9,601.55,No
5442-BHQNG,0.54016745,High Risk,70.35,139.25,No
2169-RRLFW,0.06805829,Low Risk,25.6,1888.25,No
5872-OEQNH,0.22996202,Low Risk,44.45,2773.9,No
3162-KKZXO,0.31865558,Medium Risk,100.15,5409.75,No
7055-VKGDA,0.16407394,Low Risk,105.4,5643.4,Yes
0754-UKWQP,0.48901612,Medium Risk,95.85,197.7,Yes
8873-GLDMH,0.45740634,Medium Risk,73.85,401.3,No
5696-JVVQY,0.025689695,Low Risk,70.1,3238.4,No
8946-BFWSG,0.041631144,Low Risk,25.25,1573.05,No
7493-TPUWZ,0.53736657,High Risk,79.15,79.15,Yes
0547-HURJB,0.3679145,Medium Risk,21.05,235.8,No
8904-OPDCK,0.28625923,Low Risk,24.95,1364.75,No
8845-LWKGE,0.28318807,Low Risk,64.5,1985.15,No
1577-HKTFG,0.37323782,Medium Risk,19.65,655.85,Yes
8752-STIVR,0.5240022,High Risk,79.0,303.15,Yes
0691-NIKRI,0.27347332,Low Risk,105.95,4335.2,No
5022-JNQEQ,0.3208562,Medium Risk,75.85,647.5,No
4558-FANTW,0.29745114,Low Risk,91.85,1574.45,Yes
3249-VHRIP,0.057344604,Low Risk,43.6,2748.7,No
3736-BLEPA,0.19906582,Low Risk,91.25,2483.65,No
4701-LKOZD,0.048104536,Low Risk,89.75,6367.2,No
6603-QWSPR,0.03231528,Low Risk,104.4,4904.2,No
9921-QFQUL,0.43462762,Medium Risk,90.15,2044.95,No
1929-ZCBHE,0.23807676,Low Risk,40.3,1794.8,No
4378-MYPGO,0.04556263,Low Risk,105.25,7173.15,No
8651-ENBZX,0.2180703,Low Risk,106.0,6441.4,Yes
4129-LYCOI,0.038216386,Low Risk,104.0,7039.05,No
7798-JVXYM,0.3290299,Medium Risk,69.65,921.4,No
8647-SDTWQ,0.5011906,High Risk,74.3,4018.35,No
2696-ECXKC,0.29193398,Low Risk,100.9,5448.6,No
2081-KJSQF,0.4113557,Medium Risk,20.25,20.25,No
7623-TRNQN,0.30561417,Medium Risk,49.9,49.9,Yes
3323-CPBWR,0.41454166,Medium Risk,96.9,2085.45,No
9330-IJWIO,0.2764666,Low Risk,100.35,1358.85,Yes
3384-CTMSF,0.5581952,High Risk,104.1,5135.15,No
0902-RFHOF,0.22726905,Low Risk,20.1,730.1,No
9286-DOJGF,0.36539766,Medium Risk,74.95,2869.85,Yes
6048-QBXKL,0.37745044,Medium Risk,56.55,118.25,No
9661-MHUMO,0.34710768,Medium Risk,49.25,49.25,Yes
7718-RXDGG,0.4823737,Medium Risk,68.6,1108.6,No
1025-FALIX,0.3258463,Medium Risk,69.05,1815.65,No
3451-VAWLI,0.051526204,Low Risk,19.7,730.4,No
3407-QGWLG,0.35592735,Medium Risk,20.05,75.45,No
1842-EZJMK,0.5169321,High Risk,103.7,5071.05,Yes
2347-WKKAE,0.3368406,Medium Risk,94.4,4014.6,No
8735-DCXNF,0.2249236,Low Risk,54.95,568.85,No
3214-IYUUQ,0.3893812,Medium Risk,93.7,5860.7,No
1936-UAFEH,0.044610236,Low Risk,110.25,7279.35,No
3587-PMCOY,0.3328872,Medium Risk,98.9,1064.95,No
8079-XRJRS,0.21145928,Low Risk,89.75,5769.6,Yes
1027-LKKQQ,0.05390257,Low Risk,80.45,5886.85,No
7148-XZPHA,0.35646257,Medium Risk,79.4,4238.45,No
8073-IJDCM,0.3900282,Medium Risk,20.3,20.3,Yes
5309-TAIKL,0.3313361,Medium Risk,62.8,418.3,No
6856-RAURS,0.4459678,Medium Risk,74.9,136.05,No
8778-LMWTJ,0.3075819,Medium Risk,74.85,708.2,No
9717-IOAAF,0.07372151,Low Risk,25.85,788.55,No
8884-ADFVN,0.5202182,High Risk,101.95,700.85,Yes
2845-KDHVX,0.021776402,Low Risk,68.3,4378.8,No
0848-SOMKO,0.052391946,Low Risk,48.4,3442.8,No
2720-WGKHP,0.55053097,High Risk,94.0,181.7,Yes
6734-FQAJX,0.043980684,Low Risk,105.05,7171.7,No
2869-ADAWR,0.38009024,Medium Risk,89.3,4016.85,Yes
1535-VTJOQ,0.04318518,Low Risk,25.15,553.0,No
6368-TZZDT,0.04447417,Low Risk,19.5,96.85,No
0943-ZQPXH,0.3648544,Medium Risk,92.95,4122.9,No
1293-BSEUN,0.029864118,Low Risk,20.7,1482.3,No
9894-EZEWG,0.46327287,Medium Risk,74.3,74.3,Yes
1302-TPUBN,0.050323192,Low Risk,19.35,1240.8,No
7851-FLGGQ,0.42203173,Medium Risk,44.65,44.65,Yes
0637-UBJRP,0.2521436,Low Risk,84.05,1095.3,Yes
0940-OUQEC,0.47941357,Medium Risk,80.7,788.8,Yes
2378-VTKDH,0.5384342,High Risk,104.35,6578.55,No
0927-CNGRH,0.4145267,Medium Risk,19.55,19.55,No
8608-OZTLB,0.32342896,Medium Risk,74.05,2802.3,No
2335-GSODA,0.055592563,Low Risk,40.1,857.75,No
1952-DVVSW,0.3061344,Medium Risk,20.1,184.4,No
0702-PGIBZ,0.5043493,High Risk,101.7,364.55,Yes
6656-GULJQ,0.06240995,Low Risk,83.55,6093.3,No
9853-JFZDU,0.30110687,Medium Risk,56.85,1861.1,No
1963-VAUKV,0.40633905,Medium Risk,20.4,20.4,Yes
3777-XROBG,0.05158816,Low Risk,19.55,1079.65,No
6994-FGRHH,0.22669694,Low Risk,106.15,7475.1,No
4000-VGMQP,0.38137275,Medium Risk,78.95,2862.55,No
3999-WRNGR,0.39567494,Medium Risk,49.75,3069.45,No
3466-RITXD,0.22573476,Low Risk,92.4,2349.8,No
2680-XKKNJ,0.15996806,Low Risk,58.2,469.25,No
3058-HJCUY,0.492563,Medium Risk,102.6,4213.35,Yes
2974-GGUXS,0.34344319,Medium Risk,91.95,3301.05,No
7994-XIRTR,0.23448429,Low Risk,65.25,3529.95,No
3259-FDWOY,0.13982365,Low Risk,106.0,7723.7,Yes
2101-RANCD,0.6194031,High Risk,73.1,4144.9,No
7921-BEPCI,0.044627402,Low Risk,59.75,4265.0,No
0807-ZABDG,0.24041836,Low Risk,55.1,154.65,Yes
8510-TMWYB,0.039094623,Low Risk,59.8,3246.45,No
3258-ZKPAI,0.040602937,Low Risk,116.6,8337.45,No
1428-IEDPR,0.052060317,Low Risk,109.3,5731.4,No
5298-GSTLM,0.25682035,Low Risk,101.4,6176.6,No
4450-YOOHP,0.340994,Medium Risk,50.65,1905.4,No
6728-CZFEI,0.49199596,Medium Risk,56.15,931.9,No
5748-RNCJT,0.064631075,Low Risk,106.5,7348.8,Yes
3653-NCRDJ,0.17729661,Low Risk,19.2,776.25,No
6121-TNHBO,0.27516133,Low Risk,83.0,5243.05,No
5119-NZPTV,0.556559,High Risk,70.1,141.65,No
6519-ZHPXP,0.027743215,Low Risk,108.3,7679.65,No
7739-LAXOG,0.25915644,Low Risk,91.05,2954.5,Yes
3472-QPRCH,0.055856515,Low Risk,25.25,1006.9,No
8224-UAXBZ,0.17395906,Low Risk,45.35,2540.1,No
9610-WCESF,0.0667506,Low Risk,43.9,3097.2,No
9776-CLUJA,0.28046143,Low Risk,77.5,3807.35,Yes
2486-WYVVE,0.24226946,Low Risk,79.3,2484.0,No
3865-ZYKAD,0.21347122,Low Risk,84.9,5785.65,No
1422-DGUBX,0.3452142,Medium Risk,79.25,2619.15,No
2999-AANRQ,0.032030355,Low Risk,71.05,1524.85,No
8668-KNZTI,0.23275559,Low Risk,53.75,2790.65,No
0480-KYJVA,0.059950124,Low Risk,24.25,1784.5,No
6034-ZRYCV,0.070708655,Low Risk,54.2,3937.45,Yes
9746-YKGXB,0.33831066,Medium Risk,44.25,2276.1,No
3926-YZVVX,0.1732293,Low Risk,50.05,2029.05,No
6000-UKLWI,0.039366107,Low Risk,20.15,802.35,No
2079-FBMZK,0.45845535,Medium Risk,69.25,418.4,Yes
6332-FBZRI,0.19486403,Low Risk,69.35,4653.25,No
2096-XOTMO,0.34036222,Medium Risk,19.35,275.9,No
3266-FTKHB,0.034663226,Low Risk,19.15,343.45,No
8221-EQDGL,0.20076308,Low Risk,61.0,2130.45,No
2346-LOCWC,0.047541987,Low Risk,20.5,1191.4,No
6608-QQLVK,0.45619386,Medium Risk,50.5,50.5,Yes
0298-XACET,0.052206796,Low Risk,50.2,2554.0,No
7560-QJAVJ,0.052012425,Low Risk,79.6,5589.45,No
2995-YWTCD,0.0386088,Low Risk,24.9,467.7,No
3551-HUAZH,0.56674606,High Risk,74.4,74.4,Yes
9137-UIYPG,0.25370976,Low Risk,106.9,3756.45,No
2809-ZMYOQ,0.50091136,High Risk,101.35,3334.9,No
5084-OOVCJ,0.23797843,Low Risk,55.35,920.5,No
0254-WWRKD,0.18490858,Low Risk,50.55,3431.75,No
7727-SHVZV,0.40090054,Medium Risk,19.5,150.35,No
6302-JGYRJ,0.40494663,Medium Risk,79.45,2587.7,Yes
5339-PXDVH,0.3126035,Medium Risk,90.65,367.95,No
2205-LPVGL,0.14974385,Low Risk,89.85,5125.75,No
8782-NUUOL,0.2300535,Low Risk,79.0,4801.1,No
3685-YLCMQ,0.41997516,Medium Risk,104.65,6219.6,Yes
7601-WFVZV,0.4145267,Medium Risk,19.55,19.55,No
4609-KNNWG,0.034243654,Low Risk,19.9,550.1,No
4868-AADLV,0.26226586,Low Risk,116.25,7862.25,No
9529-OFXHY,0.42439944,Medium Risk,87.75,1242.2,No
8634-MPHTR,0.50319827,High Risk,100.05,4871.05,Yes
2669-QVCRG,0.26875746,Low Risk,81.3,3190.65,No
2478-EEWWM,0.4122452,Medium Risk,44.3,2666.75,No
9174-IHETN,0.056721453,Low Risk,70.35,3533.6,No
2233-TXSIU,0.2995165,Low Risk,44.45,792.15,No
9644-UMGQA,0.2881122,Low Risk,49.15,295.65,No
3256-EZDBI,0.3349242,Medium Risk,29.45,1459.35,No
8761-NSOBC,0.40481332,Medium Risk,100.55,4398.15,Yes
0419-YAAPX,0.41444492,Medium Risk,85.3,4297.95,No
8413-VONUO,0.5153093,High Risk,95.65,167.3,Yes
0872-CASZJ,0.1564927,Low Risk,69.1,4096.9,No
4726-DLWQN,0.19475831,Low Risk,70.35,3454.6,No
8164-OCKUJ,0.09479875,Low Risk,20.6,1286.0,No
3094-JOJAI,0.442689,Medium Risk,74.15,1387.0,No
9494-MRNYX,0.5203777,High Risk,75.05,786.3,No
2599-CZABP,0.40051872,Medium Risk,44.6,641.25,No
7945-PRBVF,0.048460074,Low Risk,21.45,705.45,No
4544-RXFMG,0.3539132,Medium Risk,43.45,345.5,No
0859-YGKFW,0.25170532,Low Risk,20.05,345.9,No
1150-FTQGN,0.27307826,Low Risk,94.15,5811.8,No
9223-UCPVT,0.5026199,High Risk,94.4,94.4,Yes
7196-LIWRH,0.038397986,Low Risk,19.55,124.45,No
5448-VWNAM,0.25981945,Low Risk,75.9,1375.6,No
1177-XZBJL,0.21014398,Low Risk,64.15,3491.55,No
3518-FSTWG,0.049683217,Low Risk,109.55,7920.7,No
9330-VOFSZ,0.048231028,Low Risk,110.8,6640.7,No
4351-QLCSU,0.4786404,Medium Risk,55.0,55.0,Yes
0939-EREMR,0.2829623,Low Risk,53.45,718.1,No
9389-ACWBI,0.50733566,High Risk,69.95,320.4,No
5419-JPRRN,0.6366001,High Risk,101.45,101.45,Yes
3644-QXEHN,0.4515828,Medium Risk,97.0,1334.45,No
2911-IJORQ,0.25991327,Low Risk,90.6,3358.65,No
5921-NGYRH,0.1668971,Low Risk,73.55,4764.0,No
2100-BDNSN,0.4354925,Medium Risk,67.95,350.3,Yes
5998-DZLYR,0.03174619,Low Risk,94.35,5703.0,No
0488-GSLFR,0.5495367,High Risk,69.5,69.5,Yes
9318-NKNFC,0.4113557,Medium Risk,18.85,18.85,Yes
3985-HOYPM,0.1526069,Low Risk,19.4,525.55,No
9728-FTTVZ,0.5495367,High Risk,69.2,69.2,Yes
9548-LERKT,0.03818716,Low Risk,19.75,483.15,No
6576-FBXOJ,0.4972933,Medium Risk,54.6,934.8,No
4310-KEDTB,0.2974928,Low Risk,29.8,786.5,No
7254-IQWOZ,0.5869429,High Risk,69.65,69.65,Yes
2474-BRUCM,0.30817625,Medium Risk,101.85,4086.3,Yes
4062-HBMOS,0.53508717,High Risk,103.05,5364.8,No
0742-NXBGR,0.4682798,Medium Risk,82.3,82.3,Yes
2676-ISHSF,0.4145267,Medium Risk,20.3,20.3,No
9236-NDUCW,0.047495857,Low Risk,35.1,770.4,No
4753-PADAS,0.31576642,Medium Risk,105.7,6816.95,No
6103-QCKFX,0.21454276,Low Risk,56.25,2419.55,No
7781-EWARA,0.30606058,Medium Risk,60.35,4138.7,No
6110-OHIHY,0.5629963,High Risk,79.25,267.6,Yes
7018-FPXHH,0.098296575,Low Risk,59.8,3457.45,No
5889-LFOLL,0.51010895,High Risk,84.6,1115.2,Yes
5708-EVONK,0.1952166,Low Risk,93.4,5435.6,Yes
8708-XPXHZ,0.61376655,High Risk,94.2,4186.3,Yes
0616-ATFGB,0.4723278,Medium Risk,25.05,25.05,Yes
0572-ZJKLT,0.042154487,Low Risk,99.65,4630.2,No
5135-RDDQL,0.039901186,Low Risk,50.65,3221.25,No
1353-LJWEM,0.271218,Low Risk,60.9,688.5,No
1794-SWWKL,0.33834413,Medium Risk,59.65,867.1,No
6166-YIPFO,0.039353397,Low Risk,64.7,4746.05,No
7016-BPGEU,0.29497096,Low Risk,25.1,712.85,Yes
6876-ADESB,0.3830769,Medium Risk,48.95,48.95,Yes
9332-GYWLO,0.4678102,Medium Risk,54.85,355.1,No
1963-SVUCV,0.4326374,Medium Risk,45.3,45.3,Yes
4184-VODJZ,0.29427722,Low Risk,91.35,5764.7,No
0220-EBGCE,0.4374626,Medium Risk,85.85,167.3,Yes
1092-WPIVQ,0.03605117,Low Risk,25.1,428.45,No
7233-IOQNP,0.31823665,Medium Risk,34.0,1505.35,No
2834-JKOOW,0.18248267,Low Risk,45.9,693.45,No
2754-VDLTR,0.59528005,High Risk,95.2,930.4,Yes
2400-FEQME,0.04491726,Low Risk,20.5,1177.95,No
3190-XFANI,0.5638093,High Risk,100.6,5069.65,Yes
7551-DACSP,0.33968484,Medium Risk,55.3,324.25,Yes
4957-SREEC,0.06431426,Low Risk,20.35,1458.1,No
7235-NXZCP,0.46612287,Medium Risk,74.85,156.4,Yes
0230-UBYPQ,0.2505837,Low Risk,36.1,2298.9,No
4923-ADWXJ,0.22189826,Low Risk,65.8,1679.65,No
1763-KUAAW,0.26379722,Low Risk,20.35,369.6,No
1104-TNLZA,0.42901477,Medium Risk,105.8,2998.0,No
5195-KPUNQ,0.15114439,Low Risk,96.75,5206.55,No
0520-FDVVT,0.2956367,Low Risk,102.35,3626.1,Yes
3439-GVUSX,0.4291399,Medium Risk,24.4,24.4,No
1444-VVSGW,0.27435085,Low Risk,115.65,7968.85,Yes
5712-PTIWW,0.31630552,Medium Risk,79.85,152.45,Yes
5949-HGVJL,0.23581894,Low Risk,73.05,1959.5,No
5203-XEHAX,0.3006101,Medium Risk,64.35,2053.05,No
1635-HDGFT,0.033314098,Low Risk,20.5,398.55,No
3315-TOTBP,0.46634415,Medium Risk,76.0,1130.85,Yes
8050-XGRVL,0.15682258,Low Risk,54.75,3425.35,No
6661-HBGWL,0.37149486,Medium Risk,104.75,4323.45,Yes
1518-VOWAV,0.2623285,Low Risk,74.65,703.55,Yes
9828-QHFBK,0.19308352,Low Risk,51.15,1275.7,No
3908-MKIMJ,0.04905129,Low Risk,41.95,2965.75,No
5012-YSPJJ,0.25631073,Low Risk,54.35,1647.0,No
5909-ECHUI,0.47670412,Medium Risk,56.25,56.25,Yes
1309-BXVOQ,0.43685642,Medium Risk,106.1,2249.95,Yes
6728-VOIFY,0.23033229,Low Risk,96.0,6109.75,No
9317-WZPGV,0.47299606,Medium Risk,79.75,159.4,Yes
4891-NLUBA,0.031469207,Low Risk,61.45,3751.15,No
2856-HYAPG,0.5092541,High Risk,68.65,68.65,Yes
8969-PRHFK,0.27358475,Low Risk,19.65,411.25,No
0661-KQHNK,0.24834795,Low Risk,19.0,105.5,No
8709-KRDVL,0.46414965,Medium Risk,100.0,3320.6,No
4488-PSYCG,0.37696517,Medium Risk,20.25,327.45,Yes
1427-VERSM,0.48851728,Medium Risk,98.7,5669.5,No
9801-NOSHQ,0.18421483,Low Risk,19.8,465.45,No
6339-YPSAH,0.4173427,Medium Risk,73.8,704.3,No
3621-CEOVK,0.49920493,Medium Risk,100.2,1369.8,Yes
6906-ANDWJ,0.5487111,High Risk,74.9,1107.25,Yes
2159-TURXX,0.3904025,Medium Risk,20.05,95.55,No
1548-FEHVL,0.28316927,Low Risk,106.2,6375.2,No
3795-CAWEX,0.046062157,Low Risk,116.55,8152.3,No
6215-NQCPY,0.312003,Medium Risk,99.7,1566.75,No
5647-URDKA,0.036040414,Low Risk,19.7,130.25,No
2229-DPMBI,0.036558833,Low Risk,19.5,162.15,No
9626-WEQRM,0.2858277,Low Risk,29.15,110.05,No
2188-SXWVT,0.16018738,Low Risk,55.0,1885.15,No
6258-PVZWJ,0.03746565,Low Risk,90.8,6302.85,No
1094-BKOSX,0.23463263,Low Risk,51.0,2264.5,No
6969-MVBAI,0.48049518,Medium Risk,90.1,816.8,No
2978-XXSOG,0.20807798,Low Risk,59.05,1253.5,No
2342-CKIAO,0.3742224,Medium Risk,20.3,41.2,No
6953-PBDIN,0.1115257,Low Risk,72.95,5265.55,No
3898-BSJYF,0.2675772,Low Risk,73.55,693.3,No
3938-YFPXD,0.07449776,Low Risk,84.3,5997.1,No
7696-AMHOD,0.2295993,Low Risk,78.0,3824.2,No
2453-SAFNS,0.23634243,Low Risk,72.1,3886.05,No
9558-IHEZX,0.038773064,Low Risk,106.75,7283.25,No
9617-UDPEU,0.17961717,Low Risk,19.25,412.55,No
6340-DACFT,0.05870994,Low Risk,20.55,1070.25,No
4955-VCWBI,0.23567218,Low Risk,20.0,817.95,No
6813-GZQCG,0.09202405,Low Risk,24.65,1171.3,No
7426-GSWPO,0.20951788,Low Risk,103.5,6548.65,No
3389-KTRXV,0.087778434,Low Risk,23.85,625.65,No
3118-UHVVQ,0.11880273,Low Risk,25.8,1911.5,No
1031-IIDEO,0.5495367,High Risk,70.85,70.85,Yes
5832-XKAES,0.49839905,Medium Risk,69.8,134.7,Yes
3205-MXZRA,0.27682993,Low Risk,59.45,1507.0,No
4701-AHWMW,0.32164332,Medium Risk,54.55,2978.3,Yes
8317-BVKSO,0.3132144,Medium Risk,20.05,299.3,No
5702-KVQRD,0.036810663,Low Risk,82.55,5832.65,No
0083-PIVIK,0.25990248,Low Risk,81.25,5567.55,No
9210-IAHGH,0.33052006,Medium Risk,70.75,450.8,Yes
6169-PGNCD,0.03473747,Low Risk,74.3,4166.35,No
0023-XUOPT,0.49993616,Medium Risk,94.1,1215.6,Yes
4592-IWTJI,0.3735299,Medium Risk,29.7,91.7,Yes
4909-JOUPP,0.070854366,Low Risk,109.7,7898.45,No
4657-FWVFY,0.3371835,Medium Risk,96.35,3915.4,No
2257-BOVXD,0.4105629,Medium Risk,66.6,979.5,No
7729-JTEEC,0.4260746,Medium Risk,44.5,90.05,No
7632-MNYOY,0.3394076,Medium Risk,110.9,7432.05,Yes
6518-LGAOV,0.4540102,Medium Risk,105.0,4026.4,Yes
7242-QZLXF,0.50618106,High Risk,25.3,25.3,Yes
4576-CSAJH,0.16218983,Low Risk,55.15,1193.05,Yes
1000-AJSLD,0.4113557,Medium Risk,20.1,20.1,Yes
9696-RMYBA,0.49463102,Medium Risk,80.1,398.55,No
8690-UPCZI,0.31710693,Medium Risk,69.05,1958.45,No
1062-LHZOD,0.5394812,High Risk,69.9,69.9,Yes
9770-LXDBK,0.38980746,Medium Risk,20.4,63.15,No
4086-WITJG,0.0501382,Low Risk,19.7,1301.1,No
8344-WFMFH,0.35780278,Medium Risk,50.1,484.05,No
9600-NAXZN,0.5497553,High Risk,101.4,4528.0,Yes
8822-KNBHV,0.20566705,Low Risk,83.45,3887.85,No
8404-FYDIB,0.20026529,Low Risk,86.65,2208.75,No
2791-SFVEW,0.41441962,Medium Risk,20.15,238.15,No
6457-USBER,0.58883375,High Risk,80.8,80.8,Yes
6762-NSODU,0.09748505,Low Risk,19.4,958.15,No
4662-EKDPQ,0.47785953,Medium Risk,62.05,118.3,Yes
9248-OJYKK,0.56674606,High Risk,76.45,76.45,Yes
9888-ZCUMM,0.05826027,Low Risk,60.05,3845.45,No
3398-FSHON,0.46466452,Medium Risk,91.3,1094.5,Yes
3319-DWOEP,0.493854,Medium Risk,95.75,573.75,Yes
1074-WVEVG,0.31451455,Medium Risk,20.35,1267.0,No
9979-RGMZT,0.42759123,Medium Risk,94.05,633.45,No
6437-UDQJM,0.03563937,Low Risk,84.1,6129.65,No
1226-IENZN,0.5108956,High Risk,78.75,1218.25,No
2108-GLPQB,0.32927352,Medium Risk,55.55,1405.3,No
9259-PACGQ,0.3382835,Medium Risk,62.65,2274.9,Yes
4415-IJZTP,0.52897865,High Risk,74.5,74.5,Yes
1465-VINDH,0.5259617,High Risk,102.1,1068.85,Yes
5474-LAMUQ,0.27358475,Low Risk,20.1,533.9,No
3468-DRVQJ,0.35975885,Medium Risk,70.3,676.15,No
1122-YJBCS,0.14850862,Low Risk,53.65,3804.4,No
4990-ALDGW,0.0454282,Low Risk,20.75,1118.8,No
4816-OKWNX,0.22475533,Low Risk,103.4,5236.4,No
3315-IKYZQ,0.22686462,Low Risk,50.8,1386.8,No
2810-FTLEM,0.27340195,Low Risk,50.15,762.25,Yes
4747-LCAQL,0.22547221,Low Risk,79.0,1902.0,No
3411-WLRSQ,0.38440087,Medium Risk,74.6,239.05,No
0898-XCGTF,0.4423385,Medium Risk,96.5,5673.7,No
8006-PYCSW,0.3742224,Medium Risk,20.1,39.8,No
8249-THVEC,0.19950587,Low Risk,19.4,997.75,No
8722-PRFDV,0.05189681,Low Risk,77.55,5574.35,No
2164-SOQXL,0.35132816,Medium Risk,20.05,406.05,No
4020-KIUDI,0.4298954,Medium Risk,19.85,138.85,No
5850-BDWCY,0.3433135,Medium Risk,20.2,123.65,No
2038-YSEZE,0.2402656,Low Risk,67.45,1801.1,No
0827-ITJPH,0.029079596,Low Risk,18.55,689.0,No
8799-OXZMD,0.3283818,Medium Risk,29.75,790.7,No
1925-TIBLE,0.52210635,High Risk,86.5,582.5,Yes
1705-GUHPV,0.089347966,Low Risk,24.2,1618.2,No
4779-ZGICK,0.0740247,Low Risk,23.55,1173.35,No
0048-PIHNL,0.2450745,Low Risk,20.45,900.9,No
0818-OCPZO,0.42683253,Medium Risk,81.45,2122.05,Yes
